id.rownames	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ensembl_gene_id	mgi_symbol	gene_biotype
ENSRNOG00000049402	879.9983786	-0.362922673	0.082104355	-4.420260929	9.86E-06	0.001397105	ENSRNOG00000049402		protein_coding
ENSRNOG00000009080	2510.039985	0.313800795	0.065800834	4.768948612	1.85E-06	0.000343775	ENSRNOG00000009080		protein_coding
ENSRNOG00000009088	3866.484514	-0.202500301	0.050456932	-4.013329693	5.99E-05	0.006212675	ENSRNOG00000009088		protein_coding
ENSRNOG00000042460	229.7558204	-1.026508271	0.263766128	-3.891736517	9.95E-05	0.009303519	ENSRNOG00000042460		protein_coding
ENSRNOG00000016419	8549.030449	0.303125627	0.057201678	5.299243653	1.16E-07	3.38E-05	ENSRNOG00000016419		protein_coding
ENSRNOG00000053260	36.07177509	-4.548958825	1.228195682	-3.703773668	0.000212416	0.015556386	ENSRNOG00000053260		protein_coding
ENSRNOG00000004373	1854.831213	-0.182484603	0.048570303	-3.757122991	0.000171878	0.013729409	ENSRNOG00000004373		protein_coding
ENSRNOG00000013634	495.7549042	-0.678485446	0.117658867	-5.766547486	8.09E-09	3.44E-06	ENSRNOG00000013634		protein_coding
ENSRNOG00000052795	1012.079629	-0.369507101	0.10749675	-3.437379262	0.000587373	0.031469796	ENSRNOG00000052795		protein_coding
ENSRNOG00000009822	880.3028403	-1.048291136	0.259046037	-4.046736821	5.19E-05	0.005432731	ENSRNOG00000009822		protein_coding
ENSRNOG00000031342	564.1408452	-0.860181471	0.09865177	-8.719371878	2.80E-18	6.15E-15	ENSRNOG00000031342		processed_pseudogene
ENSRNOG00000045918	505.3021402	0.386891169	0.086019221	4.497729266	6.87E-06	0.001063129	ENSRNOG00000045918		protein_coding
ENSRNOG00000031669	511.479598	0.738596897	0.174344491	4.236422332	2.27E-05	0.002774044	ENSRNOG00000031669		protein_coding
ENSRNOG00000047219	1051.835113	-0.367888816	0.105125149	-3.499531934	0.000466076	0.026824798	ENSRNOG00000047219		protein_coding
ENSRNOG00000020554	272.4297624	-0.408877416	0.107310297	-3.810234672	0.000138835	0.011751095	ENSRNOG00000020554		protein_coding
ENSRNOG00000026647	1075.307952	-0.793802692	0.187570708	-4.232018421	2.32E-05	0.002774044	ENSRNOG00000026647		protein_coding
ENSRNOG00000007866	100.8205724	-1.798970924	0.479519408	-3.75161233	0.000175701	0.013950236	ENSRNOG00000007866		protein_coding
ENSRNOG00000013215	579.4400734	-0.378519462	0.098707009	-3.834777946	0.000125678	0.011117001	ENSRNOG00000013215		protein_coding
ENSRNOG00000010543	4169.201939	-0.29892372	0.047030921	-6.355897691	2.07E-10	1.52E-07	ENSRNOG00000010543		protein_coding
ENSRNOG00000008412	598.5801913	-0.354057719	0.084650664	-4.18257462	2.88E-05	0.003303325	ENSRNOG00000008412		protein_coding
ENSRNOG00000007254	227.4695025	0.588605136	0.177801204	3.310467671	0.000931402	0.044477825	ENSRNOG00000007254		protein_coding
ENSRNOG00000006298	1003.882174	-0.253257317	0.073519937	-3.44474341	0.000571602	0.030984937	ENSRNOG00000006298		protein_coding
ENSRNOG00000022356	557.2875676	-0.299543517	0.082466833	-3.632290768	0.000280916	0.019384697	ENSRNOG00000022356		protein_coding
ENSRNOG00000027736	6206.535863	0.585682079	0.118646333	4.93636899	7.96E-07	0.000161385	ENSRNOG00000027736		protein_coding
ENSRNOG00000010079	106.5368118	0.820009307	0.182501963	4.493153346	7.02E-06	0.001063129	ENSRNOG00000010079		protein_coding
ENSRNOG00000010076	1957.367806	0.254913571	0.066894544	3.810678058	0.000138586	0.011751095	ENSRNOG00000010076		protein_coding
ENSRNOG00000010077	2267.978682	0.28664044	0.074946183	3.824616902	0.000130976	0.011356962	ENSRNOG00000010077		protein_coding
ENSRNOG00000010386	1626.779663	0.240285851	0.06701755	3.585416826	0.00033654	0.021637076	ENSRNOG00000010386		protein_coding
ENSRNOG00000017767	172.9413067	0.500694904	0.138013755	3.627862348	0.000285778	0.019617438	ENSRNOG00000017767		protein_coding
ENSRNOG00000025372	971.5881979	-0.262597865	0.073532657	-3.571173366	0.000355386	0.022392712	ENSRNOG00000025372		protein_coding
ENSRNOG00000009690	558.3816417	-0.244311409	0.069336835	-3.52354431	0.000425816	0.025280421	ENSRNOG00000009690		protein_coding
ENSRNOG00000016367	3192.206283	0.205670257	0.061136624	3.364108854	0.000767912	0.037964231	ENSRNOG00000016367		protein_coding
ENSRNOG00000011991	612.9971832	-0.412081022	0.092477156	-4.456030457	8.35E-06	0.001222682	ENSRNOG00000011991		protein_coding
ENSRNOG00000057367	4031.159093	-0.191304041	0.058503394	-3.269964823	0.001075609	0.049224032	ENSRNOG00000057367		protein_coding
ENSRNOG00000002843	169.7547426	-2.334357968	0.715414725	-3.262943699	0.001102614	0.049768683	ENSRNOG00000002843		protein_coding
ENSRNOG00000001053	8677.645631	-0.160413393	0.044917503	-3.571289217	0.000355228	0.022392712	ENSRNOG00000001053		protein_coding
ENSRNOG00000007048	1687.352965	-0.374622009	0.075851367	-4.938895948	7.86E-07	0.000161385	ENSRNOG00000007048		protein_coding
ENSRNOG00000056756	21975.24385	0.236263916	0.06933448	3.407596268	0.000655378	0.033610429	ENSRNOG00000056756		protein_coding
ENSRNOG00000029401	1406.239273	0.698144163	0.110863418	6.297335706	3.03E-10	1.95E-07	ENSRNOG00000029401		protein_coding
ENSRNOG00000011300	207.4261237	0.67131622	0.186787846	3.594003755	0.000325635	0.021396269	ENSRNOG00000011300		protein_coding
ENSRNOG00000017751	3810.88666	-0.452481989	0.04797302	-9.432009711	4.02E-21	1.06E-17	ENSRNOG00000017751		protein_coding
ENSRNOG00000017753	459.0058706	-0.347866069	0.086816944	-4.006891414	6.15E-05	0.006225531	ENSRNOG00000017753		protein_coding
ENSRNOG00000028330	115.6091108	-22.54565596	3.399459388	-6.632129816	3.31E-11	3.35E-08	ENSRNOG00000028330		pseudogene
ENSRNOG00000009951	4465.419714	0.325687687	0.096439996	3.377101815	0.000732539	0.036991831	ENSRNOG00000009951		protein_coding
ENSRNOG00000009370	299.9998255	0.421648607	0.123020004	3.427480025	0.000609211	0.032313175	ENSRNOG00000009370		protein_coding
ENSRNOG00000004588	434.629763	-0.278896265	0.080523715	-3.463529523	0.000533138	0.029400669	ENSRNOG00000004588		protein_coding
ENSRNOG00000011461	669.00114	-0.412609803	0.080221398	-5.14338835	2.70E-07	6.47E-05	ENSRNOG00000011461		protein_coding
ENSRNOG00000008937	17647.24653	0.143062091	0.03045899	4.696875729	2.64E-06	0.000464237	ENSRNOG00000008937		protein_coding
ENSRNOG00000022382	66.3120336	23.29366575	4.248061078	5.483364132	4.17E-08	1.45E-05	ENSRNOG00000022382		pseudogene
ENSRNOG00000060100	846.5707217	-0.314162274	0.073091566	-4.298201461	1.72E-05	0.002235317	ENSRNOG00000060100		protein_coding
ENSRNOG00000008012	1977.850684	0.237050681	0.064112492	3.697417963	0.000217804	0.015686618	ENSRNOG00000008012		protein_coding
ENSRNOG00000014333	426.4804098	-0.918220074	0.241413855	-3.803510253	0.00014266	0.011976178	ENSRNOG00000014333		protein_coding
ENSRNOG00000008193	1709.651994	-0.325295707	0.069317919	-4.692808295	2.69E-06	0.000467335	ENSRNOG00000008193		protein_coding
ENSRNOG00000019506	1356.032058	0.218805143	0.052882656	4.137559607	3.51E-05	0.003920707	ENSRNOG00000019506		protein_coding
ENSRNOG00000014901	5044.694334	-0.276870519	0.079413956	-3.486421462	0.000489529	0.027690959	ENSRNOG00000014901		protein_coding
ENSRNOG00000000431	1580.072221	-0.283107717	0.084076391	-3.367267704	0.00075917	0.037900964	ENSRNOG00000000431		protein_coding
ENSRNOG00000037838	149.2452248	-0.665046711	0.165785266	-4.011494679	6.03E-05	0.006212675	ENSRNOG00000037838		protein_coding
ENSRNOG00000005108	1275.120898	0.331352082	0.078267498	4.233584698	2.30E-05	0.002774044	ENSRNOG00000005108		protein_coding
ENSRNOG00000031896	7545.820438	-0.209086757	0.062134977	-3.365041177	0.000765322	0.037964231	ENSRNOG00000031896		protein_coding
ENSRNOG00000006472	593.9558858	0.313573587	0.090318887	3.471849543	0.000516886	0.028866766	ENSRNOG00000006472		protein_coding
ENSRNOG00000060185	936.8237279	-0.273679181	0.064133697	-4.267322669	1.98E-05	0.00252994	ENSRNOG00000060185		protein_coding
ENSRNOG00000009149	1050.363204	0.400906856	0.100054763	4.006874269	6.15E-05	0.006225531	ENSRNOG00000009149		protein_coding
ENSRNOG00000013763	1048.528182	-0.296507316	0.076994348	-3.851027059	0.000117624	0.010618341	ENSRNOG00000013763		protein_coding
ENSRNOG00000004908	2395.541856	-0.365175603	0.062555933	-5.837585425	5.30E-09	2.59E-06	ENSRNOG00000004908		protein_coding
ENSRNOG00000011008	789.4730753	-0.307249483	0.09414381	-3.263618545	0.001099992	0.049768683	ENSRNOG00000011008		protein_coding
ENSRNOG00000008118	958.820128	0.337546055	0.081795147	4.126724726	3.68E-05	0.004041498	ENSRNOG00000008118		protein_coding
ENSRNOG00000000799	4120.715	-0.191414912	0.054759285	-3.495569968	0.00047305	0.027038052	ENSRNOG00000000799		protein_coding
ENSRNOG00000019587	1935.777529	0.47496756	0.099345271	4.780978032	1.74E-06	0.000330765	ENSRNOG00000019587		protein_coding
ENSRNOG00000056870	3586.011414	0.161429829	0.04687563	3.443790032	0.000573621	0.030984937	ENSRNOG00000056870		protein_coding
ENSRNOG00000014605	430.6491883	0.293961232	0.083407636	3.524392298	0.000424455	0.025280421	ENSRNOG00000014605		protein_coding
ENSRNOG00000061595	71.8097529	-0.767406461	0.232847478	-3.295747355	0.000981602	0.04588066	ENSRNOG00000061595		protein_coding
ENSRNOG00000060694	1704.370729	-0.479524918	0.129941351	-3.690318083	0.000223974	0.016043342	ENSRNOG00000060694		protein_coding
ENSRNOG00000008309	332.935084	-0.404360697	0.118156643	-3.422242601	0.000621069	0.032612294	ENSRNOG00000008309		protein_coding
ENSRNOG00000015072	1877.944765	0.414368072	0.111761626	3.707605968	0.000209228	0.015492266	ENSRNOG00000015072		protein_coding
ENSRNOG00000022622	226.0775096	0.525223141	0.142021046	3.698206396	0.000217128	0.015686618	ENSRNOG00000022622		protein_coding
ENSRNOG00000031506	1468.403478	-0.39136353	0.104536137	-3.743810887	0.00018125	0.014219501	ENSRNOG00000031506		protein_coding
ENSRNOG00000003515	312.4570016	0.987763984	0.206121714	4.792139382	1.65E-06	0.000319832	ENSRNOG00000003515		protein_coding
ENSRNOG00000017723	725.9800077	-0.299696521	0.080345594	-3.730092796	0.000191409	0.014613163	ENSRNOG00000017723		protein_coding
ENSRNOG00000033528	275.0141393	0.901395421	0.249970194	3.606011613	0.000310939	0.020802939	ENSRNOG00000033528		protein_coding
ENSRNOG00000024338	38.74331988	0.962293771	0.274602013	3.504321623	0.000457772	0.026696622	ENSRNOG00000024338		protein_coding
ENSRNOG00000016334	896.3676441	-0.253408924	0.067839499	-3.735418566	0.000187403	0.014549618	ENSRNOG00000016334		protein_coding
ENSRNOG00000012360	1377.188141	-0.233489851	0.048851661	-4.779568336	1.76E-06	0.000330765	ENSRNOG00000012360		protein_coding
ENSRNOG00000053895	342.6570947	-0.680365316	0.152053743	-4.474505531	7.66E-06	0.001134196	ENSRNOG00000053895		protein_coding
ENSRNOG00000030888	1028.395216	-0.264522272	0.077787035	-3.400595903	0.000672391	0.0343493	ENSRNOG00000030888		protein_coding
ENSRNOG00000019152	3025.12938	-0.306508899	0.089776758	-3.414123043	0.000639877	0.033267061	ENSRNOG00000019152		protein_coding
ENSRNOG00000007719	964.739215	-0.42433955	0.092564544	-4.584255843	4.56E-06	0.000732303	ENSRNOG00000007719		protein_coding
ENSRNOG00000003822	1142.889696	-0.288506841	0.077392617	-3.727834164	0.000193132	0.014613163	ENSRNOG00000003822		protein_coding
ENSRNOG00000055281	4289.616816	-0.267133214	0.0805373	-3.316888133	0.000910261	0.043626306	ENSRNOG00000055281		protein_coding
ENSRNOG00000009889	4800.223225	0.216082299	0.042508231	5.083304844	3.71E-07	8.21E-05	ENSRNOG00000009889		protein_coding
ENSRNOG00000003592	752.3429629	-0.340930274	0.094453063	-3.609520554	0.000306763	0.020628278	ENSRNOG00000003592		protein_coding
ENSRNOG00000002642	4990.662744	-0.259833123	0.051128546	-5.081958011	3.74E-07	8.21E-05	ENSRNOG00000002642		protein_coding
ENSRNOG00000033776	711.9335476	-0.365939423	0.103280574	-3.543158301	0.000395365	0.024124605	ENSRNOG00000033776		protein_coding
ENSRNOG00000021663	109.4506272	0.845017272	0.192923778	4.380057663	1.19E-05	0.001612144	ENSRNOG00000021663		protein_coding
ENSRNOG00000025570	2331.299015	-0.220926696	0.047568285	-4.644411581	3.41E-06	0.000561875	ENSRNOG00000025570		protein_coding
ENSRNOG00000028623	1103.419165	0.386927912	0.102369713	3.779710825	0.000157011	0.013097467	ENSRNOG00000028623		protein_coding
ENSRNOG00000018666	518.9706422	0.296796488	0.089761198	3.306512116	0.000944653	0.044947733	ENSRNOG00000018666		protein_coding
ENSRNOG00000011932	1131.566611	0.53337059	0.084755864	6.293022904	3.11E-10	1.95E-07	ENSRNOG00000011932		protein_coding
ENSRNOG00000054400	1049.669945	0.332466046	0.074801859	4.44462278	8.80E-06	0.001275219	ENSRNOG00000054400		protein_coding
ENSRNOG00000012204	1481.145694	-0.218266534	0.061478897	-3.550267558	0.00038484	0.023813093	ENSRNOG00000012204		protein_coding
ENSRNOG00000016227	3523.506556	0.195341067	0.043468994	4.493802361	7.00E-06	0.001063129	ENSRNOG00000016227		protein_coding
ENSRNOG00000013737	200.495508	0.628358991	0.151387674	4.150661516	3.32E-05	0.003734511	ENSRNOG00000013737		protein_coding
ENSRNOG00000000239	3264.67866	-1.535154123	0.264802383	-5.79735766	6.74E-09	3.06E-06	ENSRNOG00000000239		protein_coding
ENSRNOG00000019744	89.70364653	-1.035636171	0.29694589	-3.487625886	0.000487329	0.027685354	ENSRNOG00000019744		protein_coding
ENSRNOG00000013791	783.6670529	-1.031299502	0.244844854	-4.212053	2.53E-05	0.00292573	ENSRNOG00000013791		protein_coding
ENSRNOG00000018176	4644.591169	-0.162241567	0.041793505	-3.88198037	0.000103609	0.009549439	ENSRNOG00000018176		protein_coding
ENSRNOG00000047276	2922.278673	-27.36032036	4.247170109	-6.442011894	1.18E-10	9.71E-08	ENSRNOG00000047276		protein_coding
ENSRNOG00000057125	5741.851788	0.200633618	0.058774818	3.413598294	0.00064111	0.033267061	ENSRNOG00000057125		protein_coding
ENSRNOG00000007805	1251.443937	-0.396657413	0.10359457	-3.828940186	0.000128696	0.011233225	ENSRNOG00000007805		protein_coding
ENSRNOG00000028062	3825.393133	0.188876066	0.050648939	3.729121827	0.000192148	0.014613163	ENSRNOG00000028062		protein_coding
ENSRNOG00000030055	2556.08936	-0.394314228	0.076163566	-5.177202811	2.25E-07	5.60E-05	ENSRNOG00000030055		protein_coding
ENSRNOG00000023816	2007.864523	-0.186848851	0.04560019	-4.097545439	4.18E-05	0.004510955	ENSRNOG00000023816		protein_coding
ENSRNOG00000009389	2002.272699	-0.4598977	0.098575039	-4.66545794	3.08E-06	0.000513737	ENSRNOG00000009389		protein_coding
ENSRNOG00000009381	4982.001349	-0.3714251	0.049348755	-7.526534333	5.21E-14	6.87E-11	ENSRNOG00000009381		protein_coding
ENSRNOG00000020676	455.6739613	0.688571442	0.081228136	8.477006573	2.31E-17	3.81E-14	ENSRNOG00000020676		protein_coding
ENSRNOG00000018993	8249.850479	0.243225524	0.051049157	4.764535532	1.89E-06	0.000346504	ENSRNOG00000018993		protein_coding
ENSRNOG00000016731	16319.43133	0.455046475	0.099910245	4.554552684	5.25E-06	0.000831281	ENSRNOG00000016731		protein_coding
ENSRNOG00000043180	146.7210227	0.559559182	0.140921736	3.970708843	7.17E-05	0.006996052	ENSRNOG00000043180		pseudogene
ENSRNOG00000000073	337.0374178	-0.573286654	0.159571588	-3.592661208	0.000327318	0.021396269	ENSRNOG00000000073		protein_coding
ENSRNOG00000005577	819.4628439	-0.309110166	0.08185028	-3.776531569	0.000159027	0.013099883	ENSRNOG00000005577		protein_coding
ENSRNOG00000004226	664.574419	-0.984346813	0.240458466	-4.093625102	4.25E-05	0.004550644	ENSRNOG00000004226		protein_coding
ENSRNOG00000007164	395.2674788	-0.279933962	0.08268857	-3.38540093	0.000710744	0.03606357	ENSRNOG00000007164		protein_coding
ENSRNOG00000002388	966.4859113	0.189389069	0.053775823	3.521825605	0.000428586	0.025330777	ENSRNOG00000002388		protein_coding
ENSRNOG00000051548	511.0638261	1.214381086	0.229266006	5.296821396	1.18E-07	3.38E-05	ENSRNOG00000051548		protein_coding
ENSRNOG00000007390	616.9082694	-0.691574166	0.205131747	-3.37136585	0.000747965	0.037483547	ENSRNOG00000007390		protein_coding
ENSRNOG00000005981	530.9083991	-0.488953236	0.123126238	-3.971153881	7.15E-05	0.006996052	ENSRNOG00000005981		protein_coding
ENSRNOG00000016420	80.99380983	0.867115331	0.22728704	3.815067193	0.000136146	0.011728122	ENSRNOG00000016420		protein_coding
ENSRNOG00000060335	2787.118317	0.181278346	0.051621716	3.511668337	0.000445303	0.02608488	ENSRNOG00000060335		protein_coding
ENSRNOG00000004303	2170.830216	0.377827863	0.112710418	3.352200009	0.000801721	0.039427909	ENSRNOG00000004303		protein_coding
ENSRNOG00000006410	519.7490695	0.543027775	0.160415185	3.38513948	0.000711421	0.03606357	ENSRNOG00000006410		protein_coding
ENSRNOG00000017631	1282.178376	-0.217993445	0.051134167	-4.263166074	2.02E-05	0.00252994	ENSRNOG00000017631		protein_coding
ENSRNOG00000017560	319.1426004	0.519782505	0.149942358	3.466548826	0.000527186	0.029194585	ENSRNOG00000017560		protein_coding
ENSRNOG00000002926	2860.389237	-0.825237358	0.082554542	-9.996268414	1.58E-23	6.95E-20	ENSRNOG00000002926		protein_coding
ENSRNOG00000001645	2831.49752	0.31619988	0.086070798	3.673718487	0.000239046	0.016938857	ENSRNOG00000001645		protein_coding
ENSRNOG00000007299	228.0729634	-0.428250251	0.119953295	-3.570141627	0.000356788	0.022392712	ENSRNOG00000007299		protein_coding
ENSRNOG00000015780	5740.039929	0.427483172	0.124858536	3.423740074	0.000617657	0.03256286	ENSRNOG00000015780		protein_coding
ENSRNOG00000014369	1141.891861	0.266350987	0.0747656	3.562480422	0.000367367	0.022839157	ENSRNOG00000014369		protein_coding
ENSRNOG00000016299	1001.93604	-0.647874947	0.116865613	-5.543760292	2.96E-08	1.08E-05	ENSRNOG00000016299		protein_coding
ENSRNOG00000008927	1682.103855	-0.286164083	0.065036833	-4.400031038	1.08E-05	0.001485982	ENSRNOG00000008927		protein_coding
ENSRNOG00000006462	1651.896887	-0.36055371	0.100679303	-3.581209829	0.000342007	0.021776088	ENSRNOG00000006462		protein_coding
ENSRNOG00000013653	3179.829731	0.314324106	0.061493111	5.111533652	3.20E-07	7.39E-05	ENSRNOG00000013653		protein_coding
ENSRNOG00000011394	454.383402	-0.509193535	0.136375609	-3.733758106	0.000188644	0.014549618	ENSRNOG00000011394		protein_coding
ENSRNOG00000021068	1021.191685	-0.376051505	0.113146459	-3.323581752	0.000888694	0.0429047	ENSRNOG00000021068		protein_coding
ENSRNOG00000003670	1381.703754	-0.275409504	0.080791528	-3.408890899	0.000652276	0.033610429	ENSRNOG00000003670		protein_coding
ENSRNOG00000017114	682.4077521	0.2942792	0.083736471	3.514349212	0.000440833	0.025938291	ENSRNOG00000017114		protein_coding
ENSRNOG00000007159	8222.62555	-1.126359317	0.241266978	-4.668518356	3.03E-06	0.000512634	ENSRNOG00000007159		protein_coding
ENSRNOG00000003357	74238.54897	-0.33885046	0.101218943	-3.347698053	0.000814857	0.039924984	ENSRNOG00000003357		protein_coding
ENSRNOG00000014058	1732.294516	-0.351876429	0.056690372	-6.206987445	5.40E-10	3.20E-07	ENSRNOG00000014058		protein_coding
ENSRNOG00000010747	2386.542474	-0.743441028	0.171377718	-4.338026174	1.44E-05	0.001914003	ENSRNOG00000010747		protein_coding
ENSRNOG00000046990	636.00011	-0.396964733	0.075239811	-5.275993259	1.32E-07	3.63E-05	ENSRNOG00000046990		protein_coding
ENSRNOG00000014879	1037.971406	-0.668563539	0.077740113	-8.599981609	7.97E-18	1.50E-14	ENSRNOG00000014879		protein_coding
ENSRNOG00000025695	2857.624237	-0.303131862	0.071453155	-4.242385971	2.21E-05	0.002749844	ENSRNOG00000025695		protein_coding
ENSRNOG00000053541	560.5309005	-0.280636155	0.085397951	-3.286216474	0.001015429	0.047124506	ENSRNOG00000053541		protein_coding
ENSRNOG00000004742	1243.779264	-0.310640695	0.057490488	-5.403340713	6.54E-08	2.05E-05	ENSRNOG00000004742		protein_coding
ENSRNOG00000019332	549.3790434	-0.286854727	0.077450278	-3.703727544	0.000212454	0.015556386	ENSRNOG00000019332		protein_coding
ENSRNOG00000011927	2629.998352	0.479900114	0.143837297	3.336409417	0.000848681	0.041287293	ENSRNOG00000011927		protein_coding
ENSRNOG00000019981	3706.35706	-0.210926253	0.049795774	-4.235826359	2.28E-05	0.002774044	ENSRNOG00000019981		protein_coding
